,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
2686,2024-06-06 14:59:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.98,103.63,SMA_5,104.78,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2687,2024-06-06 14:59:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.37,817.02,SMA_5,836.69,862428.19,False,False,0.0,,False,False,,False
2688,2024-06-06 15:00:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.21,818.66,SMA_5,836.69,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2689,2024-06-06 15:00:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.98,103.43,SMA_5,104.77,354551.4,False,False,0.0,,False,False,,False
2690,2024-06-06 15:00:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.77,174.1,SMA_5,179.41,120372.48,False,False,0.0,,False,False,,False
2691,2024-06-06 15:01:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.52,174.45,SMA_5,179.41,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2692,2024-06-06 15:01:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.03,103.63,SMA_5,104.81,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2693,2024-06-06 15:01:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.22,817.02,SMA_5,836.54,862428.19,False,False,0.0,,False,False,,False
2694,2024-06-06 15:02:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.43,818.66,SMA_5,836.76,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2695,2024-06-06 15:02:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.01,103.43,SMA_5,104.8,354551.4,False,False,0.0,,False,False,,False
2696,2024-06-06 15:02:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.47,174.1,SMA_5,179.11,120372.48,False,False,0.0,,False,False,,False
2697,2024-06-06 15:03:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.46,174.45,SMA_5,179.11,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2698,2024-06-06 15:03:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.95,103.63,SMA_5,104.8,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2699,2024-06-06 15:03:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.36,817.02,SMA_5,837.68,862428.19,False,False,0.0,,False,False,,False
2700,2024-06-06 15:04:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.62,818.66,SMA_5,837.94,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2701,2024-06-06 15:04:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,104.97,103.43,SMA_5,104.76,354551.4,False,False,0.0,,False,False,,False
