시간, 매매, 종목, 수량, 현재가, 평균가, 현금변화, 이익
2024-10-09 09:43:00-04:00, SELL, GILD, 59, 85.71, 85.72, 5056.89, -0.59
2024-10-09 09:43:00-04:00, SELL, CRM, 17, 290.45, 290.38, 4937.65, 1.1
2024-10-09 09:43:00-04:00, BUY, FTNT, 63, 79.48, 79.48, -5007.24, 0.0
2024-10-09 09:43:00-04:00, BUY, TEAM, 29, 174.91, 174.91, -5072.39, 0.0
2024-10-09 09:44:00-04:00, SELL, TEAM, 29, 174.49, 174.91, 5060.21, -12.18
2024-10-09 09:44:00-04:00, SELL, FTNT, 63, 79.53, 79.48, 5010.39, 3.15
2024-10-09 09:44:00-04:00, BUY, CRM, 17, 290.48, 290.48, -4938.08, 0.0
2024-10-09 09:44:00-04:00, BUY, EXPE, 33, 150.35, 150.35, -4961.55, 0.0
2024-10-09 09:45:00-04:00, SELL, CRM, 17, 290.27, 290.48, 4934.59, -3.49
2024-10-09 09:45:00-04:00, BUY, XLI, 37, 136.01, 136.01, -5032.37, 0.0
2024-10-09 09:45:00-04:00, BUY, FTNT, 64, 79.36, 79.36, -5078.72, 0.0
2024-10-09 09:46:00-04:00, SELL, XLI, 37, 135.94, 136.01, 5029.78, -2.59
2024-10-09 09:46:00-04:00, SELL, FTNT, 64, 79.18, 79.36, 5067.2, -11.52
2024-10-09 09:46:00-04:00, BUY, VRT, 46, 108.12, 108.12, -4973.29, 0.0
2024-10-09 09:46:00-04:00, BUY, CRM, 17, 290.1, 290.1, -4931.62, 0.0
2024-10-09 09:47:00-04:00, SELL, CRM, 17, 290.18, 290.1, 4933.15, 1.53
2024-10-09 09:47:00-04:00, BUY, VRT, 46, 108.4, 108.12, -4986.25, 0.0
2024-10-09 09:47:00-04:00, BUY, FTNT, 64, 79.18, 79.18, -5067.52, 0.0
2024-10-09 09:48:00-04:00, SELL, FTNT, 64, 79.35, 79.18, 5078.4, 10.88
2024-10-09 09:48:00-04:00, BUY, GILD, 59, 86.01, 86.01, -5074.59, 0.0
2024-10-09 09:48:00-04:00, BUY, TEAM, 29, 174.58, 174.58, -5062.82, 0.0
2024-10-09 09:49:00-04:00, SELL, TEAM, 29, 174.59, 174.58, 5063.11, 0.29
2024-10-09 09:49:00-04:00, SELL, EXPE, 33, 148.85, 150.35, 4912.21, -49.34
2024-10-09 09:49:00-04:00, SELL, GILD, 59, 86.21, 86.01, 5086.39, 11.8
2024-10-09 09:49:00-04:00, BUY, VRT, 46, 108.04, 108.26, -4969.84, 0.0
2024-10-09 09:49:00-04:00, BUY, FTNT, 64, 79.3, 79.3, -5075.2, 0.0
2024-10-09 09:50:00-04:00, SELL, FTNT, 64, 79.47, 79.3, 5086.4, 11.2
2024-10-09 09:50:00-04:00, BUY, BSX, 59, 85.66, 85.66, -5053.94, 0.0
2024-10-09 09:50:00-04:00, BUY, GILD, 58, 86.24, 86.24, -5001.92, 0.0
2024-10-09 09:51:00-04:00, SELL, GILD, 58, 86.17, 86.24, 4997.86, -4.06
2024-10-09 09:51:00-04:00, BUY, BSX, 59, 85.63, 85.66, -5052.17, 0.0
2024-10-09 09:51:00-04:00, BUY, FTNT, 63, 79.54, 79.54, -5010.7, 0.0
2024-10-09 09:52:00-04:00, SELL, FTNT, 63, 79.41, 79.54, 5002.83, -7.88
2024-10-09 09:52:00-04:00, BUY, XLI, 37, 136.05, 136.05, -5033.85, 0.0
2024-10-09 09:52:00-04:00, BUY, BSX, 59, 85.61, 85.65, -5050.99, 0.0
2024-10-09 09:53:00-04:00, SELL, XLI, 37, 136.05, 136.05, 5033.73, -0.12
2024-10-09 09:53:00-04:00, BUY, MA, 10, 498.04, 498.04, -4980.45, 0.0
2024-10-09 09:53:00-04:00, BUY, FTNT, 63, 79.33, 79.33, -4997.79, 0.0
2024-10-09 09:54:00-04:00, SELL, FTNT, 63, 79.3, 79.33, 4995.58, -2.2
2024-10-09 09:54:00-04:00, BUY, XLI, 37, 136.1, 136.1, -5035.7, 0.0
2024-10-09 09:54:00-04:00, BUY, MA, 10, 498.41, 498.04, -4984.1, 0.0
2024-10-09 09:55:00-04:00, SELL, XLI, 37, 136.09, 136.1, 5035.33, -0.37
2024-10-09 09:55:00-04:00, BUY, MA, 10, 498.42, 498.23, -4984.15, 0.0
2024-10-09 09:55:00-04:00, BUY, GILD, 58, 86.03, 86.03, -4989.74, 0.0
2024-10-09 09:56:00-04:00, SELL, VRT, 138, 107.13, 108.18, 14783.94, -145.44
2024-10-09 09:56:00-04:00, SELL, GILD, 58, 86.07, 86.03, 4992.06, 2.32
2024-10-09 09:56:00-04:00, BUY, XLI, 37, 136.1, 136.1, -5035.7, 0.0
2024-10-09 09:56:00-04:00, BUY, FTNT, 63, 79.25, 79.25, -4992.47, 0.0
2024-10-09 09:57:00-04:00, SELL, BSX, 177, 85.6, 85.63, 15150.32, -6.78
2024-10-09 09:57:00-04:00, SELL, FTNT, 63, 79.26, 79.25, 4993.06, 0.6
2024-10-09 09:57:00-04:00, SELL, XLI, 37, 136.21, 136.1, 5039.58, 3.89
2024-10-09 09:57:00-04:00, BUY, GILD, 58, 86.11, 86.11, -4994.38, 0.0
2024-10-09 09:57:00-04:00, BUY, TEAM, 29, 174.76, 174.76, -5068.04, 0.0
2024-10-09 09:58:00-04:00, SELL, GILD, 58, 86.13, 86.11, 4995.54, 1.16
2024-10-09 09:58:00-04:00, SELL, TEAM, 29, 175.37, 174.76, 5085.73, 17.69
2024-10-09 09:58:00-04:00, BUY, BSX, 59, 85.59, 85.59, -5049.81, 0.0
2024-10-09 09:58:00-04:00, BUY, XLI, 37, 136.18, 136.18, -5038.66, 0.0
2024-10-09 09:59:00-04:00, SELL, XLI, 37, 136.22, 136.18, 5040.14, 1.48
2024-10-09 09:59:00-04:00, BUY, APP, 35, 142.03, 142.03, -4971.05, 0.0
2024-10-09 09:59:00-04:00, BUY, BSX, 59, 85.6, 85.59, -5050.1, 0.0
2024-10-09 10:00:00-04:00, SELL, IBM, 66, 230.92, 229.64, 15240.72, 84.26
2024-10-09 10:00:00-04:00, BUY, ORLY, 4, 1176.89, 1176.89, -4707.56, 0.0
2024-10-09 10:00:00-04:00, BUY, MSTR, 26, 190.13, 190.13, -4943.38, 0.0
2024-10-09 10:01:00-04:00, BUY, VRT, 47, 107.73, 107.73, -5063.41, 0.0
2024-10-09 10:02:00-04:00, BUY, VRT, 47, 107.7, 107.73, -5061.66, 0.0
2024-10-09 10:02:00-04:00, BUY, BLK, 5, 957.34, 957.34, -4786.72, 0.0
2024-10-09 10:03:00-04:00, SELL, BLK, 5, 957.02, 957.34, 4785.1, -1.62
2024-10-09 10:03:00-04:00, BUY, MSTR, 26, 189.88, 190.13, -4936.92, 0.0
2024-10-09 10:03:00-04:00, BUY, VRT, 47, 107.66, 107.71, -5060.02, 0.0
2024-10-09 10:04:00-04:00, BUY, BKNG, 1, 4259.98, 4259.98, -4259.98, 0.0
2024-10-09 10:04:00-04:00, BUY, BLK, 5, 955.05, 955.05, -4775.25, 0.0
2024-10-09 10:05:00-04:00, BUY, PLTR, 121, 41.86, 41.86, -5065.05, 0.0
2024-10-09 10:05:00-04:00, BUY, APP, 35, 142.63, 142.03, -4991.99, 0.0
2024-10-09 10:06:00-04:00, BUY, NVDA, 38, 133.18, 133.18, -5061.03, 0.0
2024-10-09 10:06:00-04:00, BUY, PLTR, 120, 41.96, 41.86, -5035.2, 0.0
2024-10-09 10:07:00-04:00, SELL, PLTR, 241, 42.18, 41.91, 10166.59, 66.34
2024-10-09 10:07:00-04:00, BUY, APP, 35, 143.02, 142.33, -5005.88, 0.0
2024-10-09 10:07:00-04:00, BUY, ANET, 50, 100.23, 100.23, -5011.5, 0.0
2024-10-09 10:08:00-04:00, SELL, ANET, 50, 100.23, 100.23, 5011.5, 0.0
2024-10-09 10:08:00-04:00, BUY, PLTR, 120, 42.1, 42.1, -5052.6, 0.0
2024-10-09 10:08:00-04:00, BUY, BLK, 2, 956.18, 955.05, -1912.36, 0.0
2024-10-09 10:09:00-04:00, SELL, PLTR, 120, 42.22, 42.1, 5066.41, 13.81
2024-10-09 10:09:00-04:00, BUY, BLK, 5, 955.08, 955.37, -4775.42, 0.0
2024-10-09 10:09:00-04:00, BUY, ADP, 2, 287.14, 287.14, -574.29, 0.0
2024-10-09 10:10:00-04:00, SELL, APP, 105, 143.28, 142.56, 15044.34, 75.42
2024-10-09 10:10:00-04:00, SELL, ADP, 2, 287.11, 287.14, 574.22, -0.07
2024-10-09 10:10:00-04:00, SELL, MA, 30, 497.13, 498.29, 14913.9, -34.8
2024-10-09 10:10:00-04:00, BUY, PLTR, 120, 42.19, 42.19, -5062.8, 0.0
2024-10-09 10:10:00-04:00, BUY, MSTR, 26, 190.44, 190.01, -4951.57, 0.0
2024-10-09 10:11:00-04:00, SELL, PLTR, 120, 42.32, 42.19, 5079.0, 16.2
2024-10-09 10:11:00-04:00, SELL, VRT, 141, 108.26, 107.7, 15263.96, 78.86
2024-10-09 10:11:00-04:00, BUY, APP, 35, 143.06, 143.06, -5007.1, 0.0
2024-10-09 10:11:00-04:00, BUY, ANET, 50, 100.32, 100.32, -5016.0, 0.0
2024-10-09 10:12:00-04:00, SELL, ANET, 50, 100.15, 100.32, 5007.5, -8.5
2024-10-09 10:12:00-04:00, SELL, APP, 35, 143.41, 143.06, 5019.35, 12.25
2024-10-09 10:12:00-04:00, BUY, PLTR, 120, 42.26, 42.26, -5071.73, 0.0
2024-10-09 10:12:00-04:00, BUY, VRT, 47, 108.27, 108.27, -5088.69, 0.0
2024-10-09 10:13:00-04:00, SELL, PLTR, 120, 42.29, 42.26, 5074.8, 3.07
2024-10-09 10:13:00-04:00, SELL, VRT, 47, 108.7, 108.27, 5108.9, 20.21
2024-10-09 10:13:00-04:00, BUY, APP, 35, 143.39, 143.39, -5018.65, 0.0
2024-10-09 10:13:00-04:00, BUY, LULU, 18, 273.62, 273.62, -4925.16, 0.0
2024-10-09 10:14:00-04:00, SELL, APP, 35, 143.34, 143.39, 5016.9, -1.75
2024-10-09 10:14:00-04:00, BUY, PLTR, 120, 42.34, 42.34, -5081.02, 0.0
2024-10-09 10:14:00-04:00, BUY, BKNG, 1, 4260.28, 4259.98, -4260.28, 0.0
2024-10-09 10:15:00-04:00, SELL, PLTR, 120, 42.35, 42.34, 5082.0, 0.98
2024-10-09 10:15:00-04:00, BUY, APP, 35, 143.39, 143.39, -5018.65, 0.0
2024-10-09 10:15:00-04:00, BUY, BKNG, 1, 4261.4, 4260.13, -4261.4, 0.0
2024-10-09 10:16:00-04:00, SELL, APP, 35, 143.23, 143.39, 5013.05, -5.6
2024-10-09 10:16:00-04:00, BUY, PLTR, 120, 42.4, 42.4, -5087.4, 0.0
2024-10-09 10:16:00-04:00, BUY, ORCL, 28, 176.26, 176.26, -4935.28, 0.0
2024-10-09 10:17:00-04:00, SELL, PLTR, 120, 42.4, 42.4, 5088.6, 1.2
2024-10-09 10:17:00-04:00, SELL, ORCL, 28, 176.14, 176.26, 4931.92, -3.36
2024-10-09 10:17:00-04:00, BUY, APP, 35, 142.88, 142.88, -5000.62, 0.0
2024-10-09 10:17:00-04:00, BUY, VRT, 47, 108.33, 108.33, -5091.51, 0.0
2024-10-09 10:18:00-04:00, BUY, PLTR, 120, 42.39, 42.39, -5086.8, 0.0
2024-10-09 10:18:00-04:00, BUY, ORCL, 28, 176.12, 176.12, -4931.36, 0.0
2024-10-09 10:19:00-04:00, SELL, PLTR, 120, 42.39, 42.39, 5086.8, 0.0
2024-10-09 10:19:00-04:00, SELL, ORCL, 28, 176.18, 176.12, 4933.04, 1.68
2024-10-09 10:19:00-04:00, BUY, APP, 35, 142.65, 142.88, -4992.75, 0.0
2024-10-09 10:19:00-04:00, BUY, VRT, 47, 108.23, 108.33, -5086.81, 0.0
2024-10-09 10:20:00-04:00, BUY, PLTR, 119, 42.45, 42.45, -5051.54, 0.0
2024-10-09 10:20:00-04:00, BUY, ORCL, 13, 176.23, 176.23, -2290.99, 0.0
2024-10-09 10:21:00-04:00, SELL, PLTR, 119, 42.4, 42.45, 5045.0, -6.53
2024-10-09 10:21:00-04:00, SELL, ORCL, 13, 176.17, 176.23, 2290.21, -0.78
2024-10-09 10:21:00-04:00, BUY, APP, 35, 142.7, 142.76, -4994.32, 0.0
2024-10-09 10:21:00-04:00, BUY, VRT, 23, 107.93, 108.28, -2482.39, 0.0
2024-10-09 10:30:00-04:00, SELL, MSTR, 78, 189.8, 190.15, 14804.4, -27.47
2024-10-09 10:30:00-04:00, BUY, PLTR, 119, 42.55, 42.55, -5063.46, 0.0
2024-10-09 10:30:00-04:00, BUY, NVDL, 72, 70.22, 70.22, -5055.84, 0.0
2024-10-09 10:31:00-04:00, SELL, PLTR, 119, 42.44, 42.55, 5050.88, -12.58
2024-10-09 10:31:00-04:00, BUY, MSTR, 26, 190.24, 190.24, -4946.24, 0.0
2024-10-09 10:31:00-04:00, BUY, NVDL, 68, 70.14, 70.22, -4769.42, 0.0
2024-10-09 10:32:00-04:00, SELL, ORLY, 4, 1177.78, 1176.89, 4711.12, 3.56
2024-10-09 10:32:00-04:00, BUY, PLTR, 111, 42.48, 42.48, -4715.14, 0.0
2024-10-09 10:33:00-04:00, SELL, PLTR, 111, 42.38, 42.48, 4703.74, -11.4
2024-10-09 10:33:00-04:00, BUY, NVDL, 67, 70.0, 70.18, -4689.99, 0.0
2024-10-09 10:33:00-04:00, BUY, HPE, 2, 20.76, 20.76, -41.51, 0.0
2024-10-09 10:37:00-04:00, SELL, BLK, 12, 953.06, 955.25, 11436.72, -26.32
2024-10-09 10:37:00-04:00, SELL, NVDL, 207, 69.51, 70.12, 14388.57, -126.68
2024-10-09 10:37:00-04:00, BUY, PLTR, 120, 42.28, 42.28, -5073.0, 0.0
2024-10-09 10:37:00-04:00, BUY, MSTR, 26, 190.48, 190.24, -4952.49, 0.0
2024-10-09 10:38:00-04:00, SELL, PLTR, 120, 42.16, 42.28, 5059.2, -13.8
2024-10-09 10:38:00-04:00, BUY, MSTR, 26, 190.88, 190.36, -4962.88, 0.0
2024-10-09 10:38:00-04:00, BUY, HD, 12, 412.19, 412.19, -4946.25, 0.0
2024-10-09 10:39:00-04:00, BUY, PLTR, 120, 42.14, 42.14, -5056.42, 0.0
2024-10-09 10:39:00-04:00, BUY, HD, 12, 411.67, 412.19, -4940.04, 0.0
2024-10-09 10:40:00-04:00, BUY, PLTR, 22, 42.08, 42.14, -925.72, 0.0
2024-10-09 10:41:00-04:00, SELL, PLTR, 142, 42.28, 42.13, 6003.05, 20.91
2024-10-09 10:41:00-04:00, BUY, HD, 12, 411.95, 411.93, -4943.4, 0.0
2024-10-09 10:41:00-04:00, BUY, ORCL, 6, 176.46, 176.46, -1058.76, 0.0
2024-10-09 10:42:00-04:00, SELL, APP, 105, 143.33, 142.74, 15049.65, 61.95
2024-10-09 10:42:00-04:00, SELL, ORCL, 6, 176.31, 176.46, 1057.86, -0.9
2024-10-09 10:42:00-04:00, BUY, PLTR, 120, 42.28, 42.28, -5074.2, 0.0
2024-10-09 10:42:00-04:00, BUY, MA, 10, 497.06, 497.06, -4970.6, 0.0
2024-10-09 10:43:00-04:00, SELL, MA, 10, 497.44, 497.06, 4974.45, 3.85
2024-10-09 10:43:00-04:00, SELL, PLTR, 120, 42.35, 42.28, 5082.24, 8.04
2024-10-09 10:43:00-04:00, BUY, ORCL, 28, 176.29, 176.29, -4936.19, 0.0
2024-10-09 10:43:00-04:00, BUY, APP, 35, 143.17, 143.17, -5010.95, 0.0
2024-10-09 10:44:00-04:00, SELL, APP, 35, 143.19, 143.17, 5011.65, 0.7
2024-10-09 10:44:00-04:00, SELL, ORCL, 28, 176.27, 176.29, 4935.52, -0.67
2024-10-09 10:44:00-04:00, BUY, PLTR, 119, 42.44, 42.44, -5050.28, 0.0
2024-10-09 10:44:00-04:00, BUY, MA, 10, 497.05, 497.05, -4970.5, 0.0
2024-10-09 10:45:00-04:00, SELL, PLTR, 119, 42.47, 42.44, 5053.44, 3.17
2024-10-09 10:45:00-04:00, SELL, MA, 10, 497.03, 497.05, 4970.3, -0.2
2024-10-09 10:45:00-04:00, BUY, ORCL, 28, 176.36, 176.36, -4938.08, 0.0
2024-10-09 10:45:00-04:00, BUY, APP, 35, 143.11, 143.11, -5008.85, 0.0
2024-10-09 10:46:00-04:00, SELL, ORCL, 28, 176.34, 176.36, 4937.52, -0.56
2024-10-09 10:46:00-04:00, BUY, PLTR, 119, 42.48, 42.48, -5055.54, 0.0
2024-10-09 10:46:00-04:00, BUY, APP, 35, 143.02, 143.11, -5005.7, 0.0
2024-10-09 10:47:00-04:00, SELL, PLTR, 119, 42.46, 42.48, 5052.6, -2.94
2024-10-09 10:47:00-04:00, BUY, ORCL, 28, 176.16, 176.16, -4932.48, 0.0
2024-10-09 10:47:00-04:00, BUY, APP, 8, 142.95, 143.07, -1143.6, 0.0
2024-10-09 10:48:00-04:00, SELL, APP, 78, 143.33, 143.05, 11179.74, 21.59
2024-10-09 10:48:00-04:00, SELL, ORCL, 28, 176.07, 176.16, 4929.96, -2.52
2024-10-09 10:48:00-04:00, BUY, PLTR, 119, 42.41, 42.41, -5046.99, 0.0
2024-10-09 10:48:00-04:00, BUY, MA, 10, 496.96, 496.96, -4969.6, 0.0
2024-10-09 10:49:00-04:00, SELL, PLTR, 119, 42.39, 42.41, 5044.41, -2.58
2024-10-09 10:49:00-04:00, BUY, APP, 35, 143.26, 143.26, -5014.1, 0.0
2024-10-09 10:49:00-04:00, BUY, MA, 10, 496.82, 496.96, -4968.2, 0.0
2024-10-09 10:50:00-04:00, SELL, APP, 35, 143.37, 143.26, 5017.95, 3.85
2024-10-09 10:50:00-04:00, BUY, PLTR, 119, 42.52, 42.52, -5059.87, 0.0
2024-10-09 10:50:00-04:00, BUY, MA, 2, 496.72, 496.89, -993.44, 0.0
2024-10-09 10:51:00-04:00, SELL, PLTR, 119, 42.53, 42.52, 5061.07, 1.2
2024-10-09 10:51:00-04:00, SELL, MA, 22, 497.06, 496.87, 10935.43, 4.19
2024-10-09 10:51:00-04:00, BUY, APP, 35, 143.29, 143.29, -5015.15, 0.0
2024-10-09 10:51:00-04:00, BUY, ANET, 50, 101.03, 101.03, -5051.5, 0.0
2024-10-09 10:52:00-04:00, SELL, ANET, 50, 100.96, 101.03, 5048.0, -3.5
2024-10-09 10:52:00-04:00, SELL, APP, 35, 143.3, 143.29, 5015.68, 0.53
2024-10-09 10:52:00-04:00, SELL, NVDA, 38, 132.68, 133.18, 5041.75, -19.28
2024-10-09 10:52:00-04:00, BUY, PLTR, 119, 42.41, 42.41, -5046.79, 0.0
2024-10-09 10:52:00-04:00, BUY, MA, 10, 497.22, 497.22, -4972.25, 0.0
2024-10-09 10:53:00-04:00, SELL, MA, 10, 497.16, 497.22, 4971.65, -0.6
2024-10-09 10:53:00-04:00, SELL, PLTR, 119, 42.41, 42.41, 5046.79, 0.0
2024-10-09 10:53:00-04:00, BUY, APP, 35, 143.3, 143.3, -5015.5, 0.0
2024-10-09 10:53:00-04:00, BUY, ANET, 50, 100.91, 100.91, -5045.5, 0.0
2024-10-09 10:54:00-04:00, SELL, ANET, 50, 100.82, 100.91, 5041.0, -4.5
2024-10-09 10:54:00-04:00, SELL, APP, 35, 143.28, 143.3, 5014.97, -0.53
2024-10-09 10:54:00-04:00, BUY, PLTR, 119, 42.41, 42.41, -5046.79, 0.0
2024-10-09 10:54:00-04:00, BUY, MA, 10, 497.22, 497.22, -4972.25, 0.0
2024-10-09 10:55:00-04:00, SELL, MA, 10, 497.2, 497.22, 4972.05, -0.2
2024-10-09 10:55:00-04:00, SELL, PLTR, 119, 42.58, 42.41, 5066.92, 20.13
2024-10-09 10:55:00-04:00, BUY, ANET, 50, 100.85, 100.85, -5042.5, 0.0
2024-10-09 10:55:00-04:00, BUY, GILD, 58, 86.52, 86.52, -5018.16, 0.0
2024-10-09 10:56:00-04:00, SELL, GILD, 58, 86.57, 86.52, 5021.06, 2.9
2024-10-09 10:56:00-04:00, SELL, ANET, 50, 100.85, 100.85, 5042.5, 0.0
2024-10-09 10:56:00-04:00, BUY, PLTR, 119, 42.58, 42.58, -5066.42, 0.0
2024-10-09 10:56:00-04:00, BUY, ORCL, 28, 176.13, 176.13, -4931.64, 0.0
2024-10-09 10:57:00-04:00, SELL, PLTR, 119, 42.66, 42.58, 5077.14, 10.71
2024-10-09 10:57:00-04:00, SELL, ORCL, 28, 176.18, 176.13, 4933.04, 1.4
2024-10-09 10:57:00-04:00, BUY, MA, 10, 497.31, 497.31, -4973.1, 0.0
2024-10-09 10:57:00-04:00, BUY, ANET, 50, 100.89, 100.89, -5044.5, 0.0
2024-10-09 10:58:00-04:00, SELL, BKNG, 3, 4283.16, 4260.55, 12849.48, 67.82
2024-10-09 10:58:00-04:00, SELL, MA, 10, 497.07, 497.31, 4970.7, -2.4
2024-10-09 10:58:00-04:00, SELL, ANET, 50, 101.06, 100.89, 5053.0, 8.5
2024-10-09 10:58:00-04:00, BUY, PLTR, 119, 42.68, 42.68, -5078.91, 0.0
2024-10-09 10:58:00-04:00, BUY, ORCL, 28, 176.16, 176.16, -4932.48, 0.0
2024-10-09 10:59:00-04:00, SELL, ORCL, 28, 176.19, 176.16, 4933.32, 0.84
2024-10-09 10:59:00-04:00, SELL, PLTR, 119, 42.7, 42.68, 5081.17, 2.26
2024-10-09 10:59:00-04:00, BUY, BKNG, 1, 4283.16, 4283.16, -4283.16, 0.0
2024-10-09 10:59:00-04:00, BUY, APP, 35, 144.04, 144.04, -5041.22, 0.0
2024-10-09 11:00:00-04:00, BUY, MPWR, 5, 941.53, 941.53, -4707.65, 0.0
2024-10-09 11:00:00-04:00, BUY, IRM, 42, 119.24, 119.24, -5008.29, 0.0
2024-10-09 11:01:00-04:00, SELL, MPWR, 5, 942.03, 941.53, 4710.14, 2.49
2024-10-09 11:01:00-04:00, BUY, IRM, 42, 119.24, 119.24, -5008.29, 0.0
2024-10-09 11:01:00-04:00, BUY, LULU, 18, 274.65, 273.62, -4943.79, 0.0
2024-10-09 11:02:00-04:00, BUY, MPWR, 5, 943.36, 943.36, -4716.8, 0.0
2024-10-09 11:02:00-04:00, BUY, HUBS, 9, 537.56, 537.56, -4838.04, 0.0
2024-10-09 11:03:00-04:00, SELL, MPWR, 5, 941.32, 943.36, 4706.58, -10.22
2024-10-09 11:03:00-04:00, BUY, LULU, 18, 274.76, 274.14, -4945.77, 0.0
2024-10-09 11:06:00-04:00, SELL, VRT, 117, 108.82, 108.21, 12731.36, 70.65
2024-10-09 11:06:00-04:00, BUY, BSX, 59, 85.86, 85.59, -5065.45, 0.0
2024-10-09 11:06:00-04:00, BUY, MPWR, 5, 940.21, 940.21, -4701.05, 0.0
2024-10-09 11:07:00-04:00, BUY, VRT, 27, 108.8, 108.8, -2937.74, 0.0
2024-10-09 11:11:00-04:00, SELL, MPWR, 5, 941.0, 940.21, 4705.0, 3.95
2024-10-09 11:11:00-04:00, BUY, VRT, 43, 108.75, 108.8, -4676.25, 0.0
2024-10-09 11:12:00-04:00, SELL, MSTR, 78, 194.6, 190.53, 15178.8, 317.19
2024-10-09 11:12:00-04:00, BUY, UPST, 117, 43.44, 43.44, -5083.06, 0.0
2024-10-09 11:12:00-04:00, BUY, MET, 60, 84.5, 84.5, -5070.0, 0.0
2024-10-09 11:13:00-04:00, SELL, MET, 60, 84.47, 84.5, 5068.2, -1.8
2024-10-09 11:13:00-04:00, BUY, MSTR, 26, 194.71, 194.71, -5062.43, 0.0
2024-10-09 11:13:00-04:00, BUY, UPST, 117, 43.45, 43.44, -5083.65, 0.0
2024-10-09 11:16:00-04:00, SELL, BSX, 177, 85.75, 85.68, 15177.75, 12.39
2024-10-09 11:16:00-04:00, BUY, MSTR, 26, 194.68, 194.71, -5061.75, 0.0
2024-10-09 11:16:00-04:00, BUY, VRT, 47, 108.76, 108.77, -5111.72, 0.0
2024-10-09 11:17:00-04:00, SELL, VRT, 117, 108.86, 108.77, 12736.04, 10.33
2024-10-09 11:17:00-04:00, BUY, MSTR, 26, 195.07, 194.7, -5071.75, 0.0
2024-10-09 11:17:00-04:00, BUY, ACN, 14, 363.37, 363.37, -5087.18, 0.0
2024-10-09 11:18:00-04:00, SELL, ACN, 14, 363.39, 363.37, 5087.46, 0.28
2024-10-09 11:18:00-04:00, BUY, VRT, 46, 108.86, 108.86, -5007.79, 0.0
2024-10-09 11:18:00-04:00, BUY, HLT, 21, 236.27, 236.27, -4961.67, 0.0
2024-10-09 11:19:00-04:00, SELL, HLT, 21, 236.27, 236.27, 4961.67, 0.0
2024-10-09 11:19:00-04:00, SELL, VRT, 46, 108.92, 108.86, 5010.53, 2.74
2024-10-09 11:19:00-04:00, BUY, ACN, 14, 363.52, 363.52, -5089.21, 0.0
2024-10-09 11:19:00-04:00, BUY, MET, 60, 84.61, 84.61, -5076.6, 0.0
2024-10-09 11:20:00-04:00, SELL, MET, 60, 84.64, 84.61, 5078.27, 1.67
2024-10-09 11:20:00-04:00, SELL, ACN, 14, 363.56, 363.52, 5089.91, 0.7
2024-10-09 11:20:00-04:00, BUY, VRT, 47, 108.76, 108.76, -5111.72, 0.0
2024-10-09 11:20:00-04:00, BUY, HLT, 21, 236.27, 236.27, -4961.67, 0.0
2024-10-09 11:21:00-04:00, SELL, HLT, 21, 236.4, 236.27, 4964.4, 2.73
2024-10-09 11:21:00-04:00, BUY, MPWR, 5, 939.72, 939.72, -4698.62, 0.0
2024-10-09 11:21:00-04:00, BUY, MA, 5, 498.68, 498.68, -2493.43, 0.0
2024-10-09 11:22:00-04:00, SELL, MA, 5, 498.69, 498.69, 2493.45, 0.02
2024-10-09 11:22:00-04:00, BUY, MPWR, 3, 939.72, 939.72, -2819.18, 0.0
2024-10-09 11:23:00-04:00, SELL, LULU, 54, 276.02, 274.35, 14905.08, 90.36
2024-10-09 11:23:00-04:00, BUY, MA, 10, 498.66, 498.66, -4986.6, 0.0
2024-10-09 11:23:00-04:00, BUY, ACN, 14, 363.87, 363.87, -5094.18, 0.0
2024-10-09 11:24:00-04:00, SELL, ACN, 14, 363.87, 363.87, 5094.15, -0.03
2024-10-09 11:24:00-04:00, SELL, MA, 10, 498.54, 498.66, 4985.35, -1.25
2024-10-09 11:24:00-04:00, BUY, HLT, 21, 236.53, 236.53, -4967.13, 0.0
2024-10-09 11:24:00-04:00, BUY, MAR, 19, 261.51, 261.51, -4968.69, 0.0
2024-10-09 11:25:00-04:00, SELL, HLT, 21, 236.55, 236.53, 4967.55, 0.42
2024-10-09 11:25:00-04:00, BUY, MA, 10, 498.36, 498.36, -4983.6, 0.0
2024-10-09 11:25:00-04:00, BUY, ACN, 13, 363.61, 363.61, -4726.93, 0.0
2024-10-09 11:26:00-04:00, SELL, ACN, 13, 363.36, 363.61, 4723.62, -3.32
2024-10-09 11:26:00-04:00, SELL, MA, 10, 498.35, 498.36, 4983.45, -0.15
2024-10-09 11:26:00-04:00, BUY, HLT, 21, 236.56, 236.56, -4967.76, 0.0
2024-10-09 11:26:00-04:00, BUY, MAR, 19, 261.58, 261.51, -4970.02, 0.0
2024-10-09 11:27:00-04:00, SELL, HLT, 21, 236.53, 236.56, 4967.13, -0.63
2024-10-09 11:27:00-04:00, BUY, ACN, 13, 363.31, 363.31, -4723.03, 0.0
2024-10-09 11:27:00-04:00, BUY, MET, 3, 84.76, 84.76, -254.28, 0.0
2024-10-09 11:28:00-04:00, SELL, MET, 3, 84.76, 84.76, 254.3, 0.01
2024-10-09 11:28:00-04:00, SELL, ACN, 13, 363.44, 363.31, 4724.72, 1.69
2024-10-09 11:28:00-04:00, BUY, MA, 10, 498.48, 498.48, -4984.8, 0.0
