,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
65,2024-11-01 13:54:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.05,4628.09,SMA_20,4653.82,291026645.22,False,True,4630.17,SMA_5,False,True,|TakeProfit|,False
66,2024-11-01 13:54:00+00:00,TRGP,False,False,False,False,False,False,0,0,1.0,1,SMA_60,True,sma,1,168.13,165.98,SMA_60,166.45,15250455.94,False,True,165.58,SMA_5,False,True,|TakeProfit|,False
67,2024-11-01 13:54:00+00:00,GEV,False,False,False,False,True,False,1,0,1.0,1,SMA_20,True,sma,2,304.39,300.95,SMA_20,301.35,171362281.26,False,True,300.9,SMA_5,False,False,,True
68,2024-11-01 13:54:00+00:00,SNAP,True,True,True,True,True,True,0,0,1.0,2,SMA_5,True,bb1-bb2-sma,3,12.43,12.18,SMA_5,12.31,107700929.17,False,False,0.0,,False,False,,False
69,2024-11-01 13:54:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.05,4581.81,SMA_20,4648.09,296787609.61,False,False,0.0,,False,False,,False
70,2024-11-01 13:55:00+00:00,GEV,False,False,False,False,True,False,1,0,1.0,1,SMA_20,True,sma,2,304.32,300.94,SMA_20,301.35,172805176.92,False,True,300.89,SMA_5,False,False,,True
71,2024-11-01 13:56:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.05,4628.09,SMA_20,4648.09,298515386.17,False,True,4630.17,SMA_5,False,True,|TakeProfit|,False
72,2024-11-01 13:56:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,304.55,300.95,SMA_20,301.5,174800851.14,False,True,300.93,SMA_5,False,True,|TakeProfit|,False
73,2024-11-01 13:56:00+00:00,SNAP,True,True,True,False,True,False,0,0,1.0,2,SMA_5,True,bb1-sma,2,12.48,12.31,SMA_5,12.36,110496069.28,False,False,12.31,SMA_5,False,False,,False
74,2024-11-01 13:56:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.79,93.61,SMA_60,94.83,74982874.32,False,False,0.0,,False,False,,False
75,2024-11-01 13:57:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.74,94.55,SMA_60,94.83,75151399.24,False,True,94.75,SMA_20,False,True,|TakeProfit|,False
76,2024-11-01 13:57:00+00:00,SNAP,True,True,True,False,True,False,0,0,1.0,2,SMA_5,True,bb1-sma,2,12.53,12.32,SMA_5,12.4,112905720.74,False,True,12.38,bb1_upper,False,True,|TakeProfit|,False
77,2024-11-01 13:57:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4700.0,4582.05,SMA_20,4653.0,301105086.17,False,False,0.0,,False,False,,False
78,2024-11-01 13:57:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,304.56,297.95,SMA_20,301.51,175740509.82,False,False,0.0,,False,False,,False
79,2024-11-01 13:58:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.6,4628.12,SMA_20,4653.0,302823677.6,False,True,4630.28,SMA_5,False,True,|TakeProfit|,False
80,2024-11-01 13:58:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,305.09,300.98,SMA_20,302.04,179249968.65,False,True,301.04,SMA_5,False,True,|TakeProfit|,False
81,2024-11-01 13:58:00+00:00,SNAP,True,True,True,False,True,False,0,0,1.0,2,SMA_5,True,bb1-sma,2,12.51,12.2,SMA_5,12.38,113852541.64,False,False,0.0,,False,False,,False
82,2024-11-01 13:58:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.76,93.61,SMA_60,94.8,75602759.6,False,False,0.0,,False,False,,False
83,2024-11-01 13:59:00+00:00,CRH,False,True,False,True,False,False,0,0,1.0,1,SMA_60,True,sma,1,95.8,94.55,SMA_60,94.84,76078747.43,False,True,94.75,SMA_20,False,True,|TakeProfit|,False
84,2024-11-01 13:58:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4695.6,4581.84,SMA_20,4648.65,304542269.03,False,False,0.0,,False,False,,False
85,2024-11-01 13:59:00+00:00,GEV,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,305.18,297.98,SMA_20,302.13,181041848.44,False,False,0.0,,False,False,,False
86,2024-11-01 14:00:00+00:00,X,False,False,False,False,False,False,0,0,1.0,1,SMA_120,True,sma,1,39.38,38.59,SMA_120,38.99,152528.0,False,False,0.0,,False,False,,False
