,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
466,2024-12-17 17:16:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,2,SMA_120,True,sma,1,64.34,63.68,SMA_120,64.22,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
467,2024-12-17 17:17:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.86,227.92,SMA_120,230.41,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
468,2024-12-17 17:17:00+00:00,HUBS,False,False,False,True,False,False,0,0,1.0,0,,False,,0,739.85,733.68,SMA_60,0.0,14757448.67,False,True,732.99,SMA_20,False,True,|TakeProfit|,False
469,2024-12-17 17:17:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,318.02,314.02,SMA_60,317.61,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
470,2024-12-17 17:18:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.25,223.24,SMA_20,225.88,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
471,2024-12-17 17:18:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,2,SMA_120,True,sma,1,64.34,63.71,SMA_60,64.24,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
472,2024-12-17 17:19:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.63,227.92,SMA_120,230.43,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
473,2024-12-17 17:19:00+00:00,RGTI,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,8.98,8.72,bb2_lower,8.98,190107342.62,True,False,8.72,bb2_lower,False,True,|StopLoss|,False
474,2024-12-17 17:19:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,317.93,314.02,SMA_60,317.36,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
475,2024-12-17 17:20:00+00:00,DKS,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,226.33,223.24,SMA_20,225.88,4370017.42,False,True,224.41,SMA_5,False,True,|TakeProfit|,False
